"table_name","column_name"
sbqq__theme__c,sbqq__textboxpaddingbottom__c
sbqq__theme__c,sbqq__textboxpaddingleft__c
sbqq__theme__c,sbqq__textboxpaddingright__c
sbqq__theme__c,sbqq__textboxpaddingtop__c
sbqq__theme__c,sbqq__ui2documentid__c
sbqq__theme__c,systemmodstamp
sbqq__theme__c,userrecordaccessid
sbqq__theme__changeevent,changeeventheader
sbqq__theme__changeevent,createdbyid
sbqq__theme__changeevent,createddate
sbqq__theme__changeevent,id
sbqq__theme__changeevent,lastmodifiedbyid
sbqq__theme__changeevent,lastmodifieddate
sbqq__theme__changeevent,name
sbqq__theme__changeevent,ownerid
sbqq__theme__changeevent,replayid
sbqq__theme__changeevent,sbqq__accenticondisabledfontcolor__c
sbqq__theme__changeevent,sbqq__accenticonfontcolor__c
sbqq__theme__changeevent,sbqq__accenticonhoverfontcolor__c
sbqq__theme__changeevent,sbqq__badgebackgroundcolor__c
sbqq__theme__changeevent,sbqq__badgebordercolor__c
sbqq__theme__changeevent,sbqq__badgeborderstyle__c
sbqq__theme__changeevent,sbqq__badgeborderwidth__c
sbqq__theme__changeevent,sbqq__badgefontcolor__c
sbqq__theme__changeevent,sbqq__badgefontfamily__c
sbqq__theme__changeevent,sbqq__badgefontsize__c
sbqq__theme__changeevent,sbqq__brandbuttonbordercolor__c
sbqq__theme__changeevent,sbqq__brandbuttondisabledfontcolor__c
sbqq__theme__changeevent,sbqq__brandbuttonfontfamily__c
sbqq__theme__changeevent,sbqq__brandbuttonhoverfontcolor__c
sbqq__theme__changeevent,sbqq__bundlelayoutheaderbgcolor__c
sbqq__theme__changeevent,sbqq__bundlelayoutheadercolor__c
sbqq__theme__changeevent,sbqq__bundlelayoutheaderfontfamily__c
sbqq__theme__changeevent,sbqq__bundlelayoutheaderfontsize__c
sbqq__theme__changeevent,sbqq__bundlelayoutheaderfontstyle__c
sbqq__theme__changeevent,sbqq__bundlelayoutheaderfontweight__c
sbqq__theme__changeevent,sbqq__bundlelayoutheadertextdecoration__c
sbqq__theme__changeevent,sbqq__checkboxbackgroundcolorchecked__c
sbqq__theme__changeevent,sbqq__checkboxbackgroundcolorunchecked__c
sbqq__theme__changeevent,sbqq__checkboxbordercolor__c
sbqq__theme__changeevent,sbqq__checkboxborderradius__c
sbqq__theme__changeevent,sbqq__checkboxborderstyle__c
sbqq__theme__changeevent,sbqq__checkboxborderwidth__c
sbqq__theme__changeevent,sbqq__checkboxcheckmarkcolor__c
sbqq__theme__changeevent,sbqq__checkboxsize__c
sbqq__theme__changeevent,sbqq__compiledcss__c
sbqq__theme__changeevent,sbqq__componentrowfontcolor__c
sbqq__theme__changeevent,sbqq__componentrowfontstyle__c
sbqq__theme__changeevent,sbqq__componentrowfontweight__c
sbqq__theme__changeevent,sbqq__componentrowtextdecoration__c
sbqq__theme__changeevent,sbqq__configurationattributelabelcolor__c
sbqq__theme__changeevent,sbqq__configuratorcustomactionbordercolor__c
sbqq__theme__changeevent,sbqq__configuratorcustomactioncolor__c
sbqq__theme__changeevent,sbqq__configuratorcustomactionfontcolor__c
sbqq__theme__changeevent,sbqq__configuratorcustomactionhovercolor__c
sbqq__theme__changeevent,sbqq__configuratorcustomactionhoverfontcolor__c
sbqq__theme__changeevent,sbqq__detailcolor__c
sbqq__theme__changeevent,sbqq__dialogbackgroundcolor__c
sbqq__theme__changeevent,sbqq__dialogborderradius__c
sbqq__theme__changeevent,sbqq__dialogclosecolor__c
sbqq__theme__changeevent,sbqq__dialogfontfamily__c
sbqq__theme__changeevent,sbqq__dialogfooterbordercolor__c
sbqq__theme__changeevent,sbqq__dialogfooterborderstyle__c
sbqq__theme__changeevent,sbqq__dialogfooterborderwidth__c
sbqq__theme__changeevent,sbqq__dialogfootercolor__c
sbqq__theme__changeevent,sbqq__dialogheaderbordercolor__c
sbqq__theme__changeevent,sbqq__dialogheaderborderstyle__c
sbqq__theme__changeevent,sbqq__dialogheaderborderwidth__c
sbqq__theme__changeevent,sbqq__dialogheaderpaddingbottom__c
sbqq__theme__changeevent,sbqq__dialogheaderpaddingleft__c
sbqq__theme__changeevent,sbqq__dialogheaderpaddingright__c
sbqq__theme__changeevent,sbqq__dialogheaderpaddingtop__c
sbqq__theme__changeevent,sbqq__dialogmaskcolor__c
sbqq__theme__changeevent,sbqq__documentid__c
sbqq__theme__changeevent,sbqq__featureinstructionscolor__c
sbqq__theme__changeevent,sbqq__featureinstructionsfontfamily__c
sbqq__theme__changeevent,sbqq__featureinstructionsfontsize__c
sbqq__theme__changeevent,sbqq__featureinstructionsfontstyle__c
sbqq__theme__changeevent,sbqq__featureinstructionsfontweight__c
sbqq__theme__changeevent,sbqq__featureinstructionspaddingbottom__c
sbqq__theme__changeevent,sbqq__featureinstructionspaddingleft__c
sbqq__theme__changeevent,sbqq__featureinstructionspaddingright__c
sbqq__theme__changeevent,sbqq__featureinstructionspaddingtop__c
sbqq__theme__changeevent,sbqq__featureinstructionstextdecoration__c
sbqq__theme__changeevent,sbqq__fieldeditableiconcolor__c
sbqq__theme__changeevent,sbqq__fieldeditedcolor__c
sbqq__theme__changeevent,sbqq__filterdrawerfontcolor__c
sbqq__theme__changeevent,sbqq__generalbordercolor__c
sbqq__theme__changeevent,sbqq__generalcolor__c
sbqq__theme__changeevent,sbqq__generalfontcolor__c
sbqq__theme__changeevent,sbqq__generalfontfamily__c
sbqq__theme__changeevent,sbqq__groupbordercolor__c
sbqq__theme__changeevent,sbqq__groupborderwidth__c
sbqq__theme__changeevent,sbqq__groupbuttonbordercolor__c
sbqq__theme__changeevent,sbqq__groupbuttoncolor__c
sbqq__theme__changeevent,sbqq__groupbuttondisabledfontcolor__c
sbqq__theme__changeevent,sbqq__groupbuttonfontcolor__c
sbqq__theme__changeevent,sbqq__groupbuttonhovercolor__c
sbqq__theme__changeevent,sbqq__groupbuttonhoverfontcolor__c
sbqq__theme__changeevent,sbqq__groupheaderbackgroundcolor__c
sbqq__theme__changeevent,sbqq__groupheaderborderbottomcolor__c
sbqq__theme__changeevent,sbqq__groupheaderborderbottomwidth__c
sbqq__theme__changeevent,sbqq__groupheaderfontcolor__c
sbqq__theme__changeevent,sbqq__groupheaderfontfamily__c
sbqq__theme__changeevent,sbqq__groupheaderfontsize__c
sbqq__theme__changeevent,sbqq__groupheaderfontstyle__c
sbqq__theme__changeevent,sbqq__groupheaderfontweight__c
sbqq__theme__changeevent,sbqq__groupheadertextdecoration__c
sbqq__theme__changeevent,sbqq__headerbackgroundimageposition__c
sbqq__theme__changeevent,sbqq__headerbackgroundimagerepeat__c
sbqq__theme__changeevent,sbqq__headerbackgroundimagesize__c
sbqq__theme__changeevent,sbqq__headerbackgroundimageurl__c
sbqq__theme__changeevent,sbqq__headerbordercolor__c
sbqq__theme__changeevent,sbqq__headerborderstyle__c
sbqq__theme__changeevent,sbqq__headerborderwidth__c
sbqq__theme__changeevent,sbqq__headercolor__c
sbqq__theme__changeevent,sbqq__headerfontcolor__c
sbqq__theme__changeevent,sbqq__headerfontfamily__c
sbqq__theme__changeevent,sbqq__headerfontsize__c
sbqq__theme__changeevent,sbqq__headerfontstyle__c
sbqq__theme__changeevent,sbqq__headerfontweight__c
sbqq__theme__changeevent,sbqq__headericoncolor__c
sbqq__theme__changeevent,sbqq__headericonfontsize__c
sbqq__theme__changeevent,sbqq__headerminheight__c
sbqq__theme__changeevent,sbqq__headerpaddingbottom__c
sbqq__theme__changeevent,sbqq__headerpaddingleft__c
sbqq__theme__changeevent,sbqq__headerpaddingright__c
sbqq__theme__changeevent,sbqq__headerpaddingtop__c
sbqq__theme__changeevent,sbqq__headersecondaryfontcolor__c
sbqq__theme__changeevent,sbqq__headersecondaryfontfamily__c
sbqq__theme__changeevent,sbqq__headersecondaryfontsize__c
sbqq__theme__changeevent,sbqq__headersecondaryfontstyle__c
sbqq__theme__changeevent,sbqq__headersecondaryfontweight__c
sbqq__theme__changeevent,sbqq__headersecondarytextdecoration__c
sbqq__theme__changeevent,sbqq__headertextdecoration__c
sbqq__theme__changeevent,sbqq__hideicons__c
sbqq__theme__changeevent,sbqq__hyperlinkactivecolor__c
sbqq__theme__changeevent,sbqq__hyperlinkcolor__c
sbqq__theme__changeevent,sbqq__hyperlinkdisabledcolor__c
sbqq__theme__changeevent,sbqq__hyperlinkhovercolor__c
sbqq__theme__changeevent,sbqq__icondisabledcolor__c
sbqq__theme__changeevent,sbqq__iconfontcolor__c
sbqq__theme__changeevent,sbqq__iconhovercolor__c
sbqq__theme__changeevent,sbqq__iconmobilecopybackgroundcolor__c
sbqq__theme__changeevent,sbqq__iconmobiledeletebackgroundcolor__c
sbqq__theme__changeevent,sbqq__iconmobilelineactioncolor__c
sbqq__theme__changeevent,sbqq__iconmobilestarbackgroundcolor__c
sbqq__theme__changeevent,sbqq__iconmobilestarfillcolor__c
sbqq__theme__changeevent,sbqq__iconmobilewandbackgroundcolor__c
sbqq__theme__changeevent,sbqq__iconpageloadingcolor__c
sbqq__theme__changeevent,sbqq__inputoutlinecolor__c
sbqq__theme__changeevent,sbqq__inputoutlinewidth__c
sbqq__theme__changeevent,sbqq__loadingmaskcolor__c
sbqq__theme__changeevent,sbqq__navigationdrawercolor__c
sbqq__theme__changeevent,sbqq__navigationdrawerfontcolor__c
sbqq__theme__changeevent,sbqq__navigationdrawerheadercolor__c
sbqq__theme__changeevent,sbqq__navigationdrawerheaderfontcolor__c
sbqq__theme__changeevent,sbqq__navigationdrawerrowcolor__c
sbqq__theme__changeevent,sbqq__navigationdrawerrowhovercolor__c
sbqq__theme__changeevent,sbqq__navigationdrawerrowselectedcolor__c
sbqq__theme__changeevent,sbqq__parentlinerowfontcolor__c
sbqq__theme__changeevent,sbqq__parentlinerowfontstyle__c
sbqq__theme__changeevent,sbqq__parentlinerowfontweight__c
sbqq__theme__changeevent,sbqq__parentlinerowtextdecoration__c
sbqq__theme__changeevent,sbqq__primarybuttoncolor__c
sbqq__theme__changeevent,sbqq__primarybuttonfontcolor__c
sbqq__theme__changeevent,sbqq__primarybuttonhovercolor__c
sbqq__theme__changeevent,sbqq__radiobuttoncolorchecked__c
sbqq__theme__changeevent,sbqq__radiobuttoncolorunchecked__c
sbqq__theme__changeevent,sbqq__secondaryfontcolor__c
sbqq__theme__changeevent,sbqq__secondaryheadercolor__c
sbqq__theme__changeevent,sbqq__selectbackgroundcolor__c
sbqq__theme__changeevent,sbqq__selectbordercolor__c
sbqq__theme__changeevent,sbqq__selectborderradius__c
sbqq__theme__changeevent,sbqq__selectborderstyle__c
sbqq__theme__changeevent,sbqq__selectborderwidth__c
sbqq__theme__changeevent,sbqq__selectcontracthideskipactiononaddon__c
sbqq__theme__changeevent,sbqq__selectcontracthideskipactiononamend__c
sbqq__theme__changeevent,sbqq__selectheight__c
sbqq__theme__changeevent,sbqq__selectpaddingbottom__c
sbqq__theme__changeevent,sbqq__selectpaddingleft__c
sbqq__theme__changeevent,sbqq__selectpaddingright__c
sbqq__theme__changeevent,sbqq__selectpaddingtop__c
sbqq__theme__changeevent,sbqq__standaloneproductrowfontcolor__c
sbqq__theme__changeevent,sbqq__standaloneproductrowfontstyle__c
sbqq__theme__changeevent,sbqq__standaloneproductrowfontweight__c
sbqq__theme__changeevent,sbqq__standaloneproductrowtextdecoration__c
sbqq__theme__changeevent,sbqq__standardbuttonborderradius__c
sbqq__theme__changeevent,sbqq__standardbuttondisabledbackgroundcolor__c
sbqq__theme__changeevent,sbqq__standardbuttonfontfamily__c
sbqq__theme__changeevent,sbqq__standardbuttonfontsize__c
sbqq__theme__changeevent,sbqq__standardbuttonfontweight__c
sbqq__theme__changeevent,sbqq__standardbuttonpaddingbottom__c
sbqq__theme__changeevent,sbqq__standardbuttonpaddingleft__c
sbqq__theme__changeevent,sbqq__standardbuttonpaddingright__c
sbqq__theme__changeevent,sbqq__standardbuttonpaddingtop__c
sbqq__theme__changeevent,sbqq__tabcolor__c
sbqq__theme__changeevent,sbqq__tabfontfamily__c
sbqq__theme__changeevent,sbqq__tabhovercolor__c
sbqq__theme__changeevent,sbqq__tablecellpaddingbottom__c
sbqq__theme__changeevent,sbqq__tablecellpaddingleft__c
sbqq__theme__changeevent,sbqq__tablecellpaddingright__c
sbqq__theme__changeevent,sbqq__tablecellpaddingtop__c
sbqq__theme__changeevent,sbqq__tablegroupedrowbackgroundcolor__c
sbqq__theme__changeevent,sbqq__tablegroupedrowborderbottomcolor__c
sbqq__theme__changeevent,sbqq__tablegroupedrowborderbottomstyle__c
sbqq__theme__changeevent,sbqq__tablegroupedrowborderbottomwidth__c
sbqq__theme__changeevent,sbqq__tablegroupedrowlineheight__c
sbqq__theme__changeevent,sbqq__tablegroupedrowpaddingbottom__c
sbqq__theme__changeevent,sbqq__tablegroupedrowpaddingtop__c
sbqq__theme__changeevent,sbqq__tableheaderbackgroundcolor__c
sbqq__theme__changeevent,sbqq__tableheaderborderbottomcolor__c
sbqq__theme__changeevent,sbqq__tableheaderborderbottomstyle__c
sbqq__theme__changeevent,sbqq__tableheaderborderbottomwidth__c
sbqq__theme__changeevent,sbqq__tableheadercellheight__c
sbqq__theme__changeevent,sbqq__tableheaderfontcolor__c
sbqq__theme__changeevent,sbqq__tableheaderfontfamily__c
sbqq__theme__changeevent,sbqq__tableheaderfontsize__c
sbqq__theme__changeevent,sbqq__tableheaderfontstyle__c
sbqq__theme__changeevent,sbqq__tableheaderfontweight__c
sbqq__theme__changeevent,sbqq__tableheadertextdecoration__c
sbqq__theme__changeevent,sbqq__tablerowbackgroundcolor__c
sbqq__theme__changeevent,sbqq__tablerowborderbottomcolor__c
sbqq__theme__changeevent,sbqq__tablerowborderbottomstyle__c
sbqq__theme__changeevent,sbqq__tablerowborderbottomwidth__c
sbqq__theme__changeevent,sbqq__tablerowfontcolor__c
sbqq__theme__changeevent,sbqq__tablerowfontfamily__c
sbqq__theme__changeevent,sbqq__tablerowfontsize__c
sbqq__theme__changeevent,sbqq__tablerowfontstyle__c
sbqq__theme__changeevent,sbqq__tablerowfontweight__c
sbqq__theme__changeevent,sbqq__tablerowhovercolor__c
sbqq__theme__changeevent,sbqq__tablerowlineheight__c
sbqq__theme__changeevent,sbqq__tablerowpaddingbottom__c
sbqq__theme__changeevent,sbqq__tablerowpaddingtop__c
sbqq__theme__changeevent,sbqq__tablerowtextdecoration__c
sbqq__theme__changeevent,sbqq__tabselectedcolor__c
sbqq__theme__changeevent,sbqq__textboxbackgroundcolor__c
sbqq__theme__changeevent,sbqq__textboxbordercolor__c
sbqq__theme__changeevent,sbqq__textboxborderradius__c
sbqq__theme__changeevent,sbqq__textboxborderstyle__c
sbqq__theme__changeevent,sbqq__textboxborderwidth__c
sbqq__theme__changeevent,sbqq__textboxheight__c
sbqq__theme__changeevent,sbqq__textboxpaddingbottom__c
sbqq__theme__changeevent,sbqq__textboxpaddingleft__c
sbqq__theme__changeevent,sbqq__textboxpaddingright__c
sbqq__theme__changeevent,sbqq__textboxpaddingtop__c
sbqq__theme__changeevent,sbqq__ui2documentid__c
sbqq__timinglog__c,createdbyid
sbqq__timinglog__c,createddate
sbqq__timinglog__c,id
sbqq__timinglog__c,isdeleted
sbqq__timinglog__c,lastmodifiedbyid
sbqq__timinglog__c,lastmodifieddate
sbqq__timinglog__c,name
sbqq__timinglog__c,ownerid
sbqq__timinglog__c,sbqq__element__c
sbqq__timinglog__c,sbqq__finish__c
sbqq__timinglog__c,sbqq__log__c
sbqq__timinglog__c,sbqq__start__c
sbqq__timinglog__c,sbqq__total__c
sbqq__timinglog__c,sbqq__url__c
sbqq__timinglog__c,systemmodstamp
sbqq__timinglog__c,userrecordaccessid
sbqq__timinglog__changeevent,changeeventheader
sbqq__timinglog__changeevent,createdbyid
sbqq__timinglog__changeevent,createddate
sbqq__timinglog__changeevent,id
sbqq__timinglog__changeevent,lastmodifiedbyid
sbqq__timinglog__changeevent,lastmodifieddate
sbqq__timinglog__changeevent,name
sbqq__timinglog__changeevent,ownerid
sbqq__timinglog__changeevent,replayid
sbqq__timinglog__changeevent,sbqq__element__c
sbqq__timinglog__changeevent,sbqq__finish__c
sbqq__timinglog__changeevent,sbqq__log__c
sbqq__timinglog__changeevent,sbqq__start__c
sbqq__timinglog__changeevent,sbqq__total__c
sbqq__timinglog__changeevent,sbqq__url__c
sbqq__upgradesource__c,createdbyid
sbqq__upgradesource__c,createddate
sbqq__upgradesource__c,id
sbqq__upgradesource__c,isdeleted
sbqq__upgradesource__c,lastmodifiedbyid
sbqq__upgradesource__c,lastmodifieddate
sbqq__upgradesource__c,name
sbqq__upgradesource__c,ownerid
sbqq__upgradesource__c,sbqq__sourceproduct__c
sbqq__upgradesource__c,sbqq__upgradeconversionrate__c
sbqq__upgradesource__c,sbqq__upgradeproduct__c
sbqq__upgradesource__c,systemmodstamp
sbqq__upgradesource__c,userrecordaccessid
sbqq__upgradesource__changeevent,changeeventheader
sbqq__upgradesource__changeevent,createdbyid
sbqq__upgradesource__changeevent,createddate
sbqq__upgradesource__changeevent,id
sbqq__upgradesource__changeevent,lastmodifiedbyid
sbqq__upgradesource__changeevent,lastmodifieddate
sbqq__upgradesource__changeevent,name
sbqq__upgradesource__changeevent,ownerid
sbqq__upgradesource__changeevent,replayid
sbqq__upgradesource__changeevent,sbqq__sourceproduct__c
sbqq__upgradesource__changeevent,sbqq__upgradeconversionrate__c
sbqq__upgradesource__changeevent,sbqq__upgradeproduct__c
sbqq__usagerate__c,createdbyid
sbqq__usagerate__c,createddate
sbqq__usagerate__c,id
sbqq__usagerate__c,isdeleted
sbqq__usagerate__c,lastmodifiedbyid
sbqq__usagerate__c,lastmodifieddate
sbqq__usagerate__c,name
sbqq__usagerate__c,sbqq__description__c
sbqq__usagerate__c,sbqq__lowerbound__c
sbqq__usagerate__c,sbqq__price__c
sbqq__usagerate__c,sbqq__pricebook__c
sbqq__usagerate__c,sbqq__pricetype__c
sbqq__usagerate__c,sbqq__upperbound__c
sbqq__usagerate__c,sbqq__usagepricemethod__c
sbqq__usagerate__c,sbqq__usageprocessingorder__c
sbqq__usagerate__c,sbqq__usageratecard__c
sbqq__usagerate__c,systemmodstamp
sbqq__usagerate__c,userrecordaccessid
sbqq__usagerate__changeevent,changeeventheader
sbqq__usagerate__changeevent,createdbyid
sbqq__usagerate__changeevent,createddate
sbqq__usagerate__changeevent,id
sbqq__usagerate__changeevent,lastmodifiedbyid
sbqq__usagerate__changeevent,lastmodifieddate
sbqq__usagerate__changeevent,name
sbqq__usagerate__changeevent,replayid
sbqq__usagerate__changeevent,sbqq__description__c
sbqq__usagerate__changeevent,sbqq__lowerbound__c
sbqq__usagerate__changeevent,sbqq__price__c
sbqq__usagerate__changeevent,sbqq__pricebook__c
sbqq__usagerate__changeevent,sbqq__pricetype__c
sbqq__usagerate__changeevent,sbqq__upperbound__c
sbqq__usagerate__changeevent,sbqq__usagepricemethod__c
sbqq__usagerate__changeevent,sbqq__usageprocessingorder__c
sbqq__usagerate__changeevent,sbqq__usageratecard__c
sbqq__usageratecard__c,createdbyid
sbqq__usageratecard__c,createddate
sbqq__usageratecard__c,id
sbqq__usageratecard__c,isdeleted
sbqq__usageratecard__c,lastmodifiedbyid
sbqq__usageratecard__c,lastmodifieddate
sbqq__usageratecard__c,name
sbqq__usageratecard__c,ownerid
sbqq__usageratecard__c,sbqq__attributefield__c
sbqq__usageratecard__c,sbqq__billingfrequency__c
sbqq__usageratecard__c,sbqq__description__c
sbqq__usageratecard__c,sbqq__originalusageratecard__c
sbqq__usageratecard__c,sbqq__quoteline__c
sbqq__usageratecard__c,sbqq__subscription__c
sbqq__usageratecard__c,sbqq__templateratecard__c
sbqq__usageratecard__c,sbqq__type__c
sbqq__usageratecard__c,systemmodstamp
sbqq__usageratecard__c,userrecordaccessid
sbqq__usageratecard__changeevent,changeeventheader
sbqq__usageratecard__changeevent,createdbyid
sbqq__usageratecard__changeevent,createddate
sbqq__usageratecard__changeevent,id
sbqq__usageratecard__changeevent,lastmodifiedbyid
sbqq__usageratecard__changeevent,lastmodifieddate
sbqq__usageratecard__changeevent,name
sbqq__usageratecard__changeevent,ownerid
sbqq__usageratecard__changeevent,replayid
sbqq__usageratecard__changeevent,sbqq__attributefield__c
sbqq__usageratecard__changeevent,sbqq__billingfrequency__c
sbqq__usageratecard__changeevent,sbqq__description__c
sbqq__usageratecard__changeevent,sbqq__originalusageratecard__c
sbqq__usageratecard__changeevent,sbqq__quoteline__c
sbqq__usageratecard__changeevent,sbqq__subscription__c
sbqq__usageratecard__changeevent,sbqq__templateratecard__c
sbqq__usageratecard__changeevent,sbqq__type__c
sbqq__usageratecardassignment__c,createdbyid
sbqq__usageratecardassignment__c,createddate
sbqq__usageratecardassignment__c,id
sbqq__usageratecardassignment__c,isdeleted
sbqq__usageratecardassignment__c,lastmodifiedbyid
sbqq__usageratecardassignment__c,lastmodifieddate
sbqq__usageratecardassignment__c,name
sbqq__usageratecardassignment__c,sbqq__product__c
sbqq__usageratecardassignment__c,sbqq__usageratecard__c
sbqq__usageratecardassignment__c,systemmodstamp
sbqq__usageratecardassignment__c,userrecordaccessid
sbqq__usageratecardassignment__changeevent,changeeventheader
sbqq__usageratecardassignment__changeevent,createdbyid
sbqq__usageratecardassignment__changeevent,createddate
sbqq__usageratecardassignment__changeevent,id
sbqq__usageratecardassignment__changeevent,lastmodifiedbyid
sbqq__usageratecardassignment__changeevent,lastmodifieddate
sbqq__usageratecardassignment__changeevent,name
sbqq__usageratecardassignment__changeevent,replayid
sbqq__usageratecardassignment__changeevent,sbqq__product__c
sbqq__usageratecardassignment__changeevent,sbqq__usageratecard__c
sbqq__webquote__c,createdbyid
sbqq__webquote__c,createddate
sbqq__webquote__c,id
sbqq__webquote__c,isdeleted
sbqq__webquote__c,lastactivitydate
sbqq__webquote__c,lastmodifiedbyid
sbqq__webquote__c,lastmodifieddate
sbqq__webquote__c,lastreferenceddate
sbqq__webquote__c,lastvieweddate
sbqq__webquote__c,name
sbqq__webquote__c,ownerid
sbqq__webquote__c,sbqq__account__c
sbqq__webquote__c,sbqq__additionaldiscountamount__c
sbqq__webquote__c,sbqq__averagecustomerdiscount__c
sbqq__webquote__c,sbqq__averagepartnerdiscount__c
sbqq__webquote__c,sbqq__batchquantity__c
sbqq__webquote__c,sbqq__billingcity__c
sbqq__webquote__c,sbqq__billingcountry__c
sbqq__webquote__c,sbqq__billingname__c
sbqq__webquote__c,sbqq__billingpostalcode__c
sbqq__webquote__c,sbqq__billingstate__c
sbqq__webquote__c,sbqq__billingstreet__c
sbqq__webquote__c,sbqq__customeramount__c
sbqq__webquote__c,sbqq__customerdiscount__c
sbqq__webquote__c,sbqq__daysquoteopen__c
sbqq__webquote__c,sbqq__defaulttemplate__c
sbqq__webquote__c,sbqq__deliverymethod__c
sbqq__webquote__c,sbqq__distributordiscount__c
sbqq__webquote__c,sbqq__documentid__c
sbqq__webquote__c,sbqq__emailtemplateid__c
sbqq__webquote__c,sbqq__enddate__c
sbqq__webquote__c,sbqq__expirationdate__c
sbqq__webquote__c,sbqq__firstsegmenttermenddate__c
sbqq__webquote__c,sbqq__introduction__c
sbqq__webquote__c,sbqq__lineitemcount__c
sbqq__webquote__c,sbqq__listamount__c
sbqq__webquote__c,sbqq__markuprate__c
sbqq__webquote__c,sbqq__mastercontract__c
sbqq__webquote__c,sbqq__netamount__c
sbqq__webquote__c,sbqq__notes__c
sbqq__webquote__c,sbqq__opportunity__c
sbqq__webquote__c,sbqq__originalquote__c
sbqq__webquote__c,sbqq__partnerdiscount__c
sbqq__webquote__c,sbqq__paymentterms__c
sbqq__webquote__c,sbqq__pricebook__c
sbqq__webquote__c,sbqq__pricebookid__c
sbqq__webquote__c,sbqq__primarycontact__c
sbqq__webquote__c,sbqq__quoteprocessid__c
sbqq__webquote__c,sbqq__quotetemplateid__c
sbqq__webquote__c,sbqq__regularamount__c
sbqq__webquote__c,sbqq__salesrep__c
sbqq__webquote__c,sbqq__selfserviced__c
sbqq__webquote__c,sbqq__shippingcity__c
sbqq__webquote__c,sbqq__shippingcountry__c
sbqq__webquote__c,sbqq__shippingname__c
sbqq__webquote__c,sbqq__shippingpostalcode__c
sbqq__webquote__c,sbqq__shippingstate__c
sbqq__webquote__c,sbqq__shippingstreet__c
sbqq__webquote__c,sbqq__signaturestatus__c
sbqq__webquote__c,sbqq__startdate__c
sbqq__webquote__c,sbqq__status__c
sbqq__webquote__c,sbqq__subscriptionterm__c
sbqq__webquote__c,sbqq__targetcustomeramount__c
sbqq__webquote__c,sbqq__totalcustomerdiscountamount__c
sbqq__webquote__c,sbqq__type__c
sbqq__webquote__c,sbqq__watermarkshown__c
sbqq__webquote__c,systemmodstamp
sbqq__webquote__c,userrecordaccessid
sbqq__webquote__changeevent,changeeventheader
sbqq__webquote__changeevent,createdbyid
sbqq__webquote__changeevent,createddate
sbqq__webquote__changeevent,id
sbqq__webquote__changeevent,lastmodifiedbyid
sbqq__webquote__changeevent,lastmodifieddate
sbqq__webquote__changeevent,name
sbqq__webquote__changeevent,ownerid
sbqq__webquote__changeevent,replayid
sbqq__webquote__changeevent,sbqq__account__c
sbqq__webquote__changeevent,sbqq__additionaldiscountamount__c
sbqq__webquote__changeevent,sbqq__averagecustomerdiscount__c
sbqq__webquote__changeevent,sbqq__averagepartnerdiscount__c
sbqq__webquote__changeevent,sbqq__batchquantity__c
sbqq__webquote__changeevent,sbqq__billingcity__c
sbqq__webquote__changeevent,sbqq__billingcountry__c
sbqq__webquote__changeevent,sbqq__billingname__c
sbqq__webquote__changeevent,sbqq__billingpostalcode__c
sbqq__webquote__changeevent,sbqq__billingstate__c
sbqq__webquote__changeevent,sbqq__billingstreet__c
sbqq__webquote__changeevent,sbqq__customeramount__c
sbqq__webquote__changeevent,sbqq__customerdiscount__c
sbqq__webquote__changeevent,sbqq__daysquoteopen__c
sbqq__webquote__changeevent,sbqq__defaulttemplate__c
sbqq__webquote__changeevent,sbqq__deliverymethod__c
sbqq__webquote__changeevent,sbqq__distributordiscount__c
sbqq__webquote__changeevent,sbqq__documentid__c
sbqq__webquote__changeevent,sbqq__emailtemplateid__c
sbqq__webquote__changeevent,sbqq__enddate__c
sbqq__webquote__changeevent,sbqq__expirationdate__c
sbqq__webquote__changeevent,sbqq__firstsegmenttermenddate__c
sbqq__webquote__changeevent,sbqq__introduction__c
sbqq__webquote__changeevent,sbqq__lineitemcount__c
sbqq__webquote__changeevent,sbqq__listamount__c
sbqq__webquote__changeevent,sbqq__markuprate__c
sbqq__webquote__changeevent,sbqq__mastercontract__c
sbqq__webquote__changeevent,sbqq__netamount__c
sbqq__webquote__changeevent,sbqq__notes__c
sbqq__webquote__changeevent,sbqq__opportunity__c
sbqq__webquote__changeevent,sbqq__originalquote__c
sbqq__webquote__changeevent,sbqq__partnerdiscount__c
sbqq__webquote__changeevent,sbqq__paymentterms__c
sbqq__webquote__changeevent,sbqq__pricebook__c
sbqq__webquote__changeevent,sbqq__pricebookid__c
sbqq__webquote__changeevent,sbqq__primarycontact__c
sbqq__webquote__changeevent,sbqq__quoteprocessid__c
sbqq__webquote__changeevent,sbqq__quotetemplateid__c
sbqq__webquote__changeevent,sbqq__regularamount__c
sbqq__webquote__changeevent,sbqq__salesrep__c
sbqq__webquote__changeevent,sbqq__selfserviced__c
sbqq__webquote__changeevent,sbqq__shippingcity__c
sbqq__webquote__changeevent,sbqq__shippingcountry__c
sbqq__webquote__changeevent,sbqq__shippingname__c
sbqq__webquote__changeevent,sbqq__shippingpostalcode__c
sbqq__webquote__changeevent,sbqq__shippingstate__c
sbqq__webquote__changeevent,sbqq__shippingstreet__c
sbqq__webquote__changeevent,sbqq__signaturestatus__c
sbqq__webquote__changeevent,sbqq__startdate__c
sbqq__webquote__changeevent,sbqq__status__c
