"id","qualified_api_name","fivetran_index","durable_id","last_modified_date","last_modified_by_id","namespace_prefix","developer_name","master_label","label","plural_label","default_compact_layout_id","is_customizable","is_apex_triggerable","is_workflow_enabled","is_process_enabled","is_compact_layoutable","deployment_status","key_prefix","is_custom_setting","is_deprecated_and_hidden","is_replicateable","is_retrieveable","is_search_layoutable","is_searchable","is_triggerable","is_id_enabled","is_ever_creatable","is_ever_updatable","is_ever_deletable","is_feed_enabled","is_queryable","is_mru_enabled","detail_url","edit_url","new_url","edit_definition_url","help_setting_page_name","help_setting_page_url","running_user_entity_access_id","publisher_id","is_layoutable","internal_sharing_model","external_sharing_model","has_subtypes","is_subtype","is_auto_activity_capture_enabled","is_interface","implements_interfaces","implemented_by","extends_interfaces","extended_by","default_implementation","_fivetran_deleted","_fivetran_synced"
"000000000000000AAA",AssignmentRule,82,AssignmentRule,,,,AssignmentRule,Assignment Rule,Assignment Rule,Assignment Rules,,false,false,false,false,false,,"01Q",false,false,false,true,false,true,false,true,false,false,false,false,true,false,/{ID},/{ID}/e,/01Q/e,,,,AssignmentRule.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.389 -0700
"000000000000000AAA",MktMLModelHistory,989,MktMLModelHistory,,,,MktMLModelHistory,Model History,Model History,Model History,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,MktMLModelHistory.005UZ00000BrdXxYAJ,System,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:36.576 -0700
"000000000000000AAA",SwarmShare,1321,SwarmShare,,,,SwarmShare,Swarm Share,Swarm Share,Swarm Share,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,SwarmShare.005UZ00000BrdXxYAJ,System,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:37.973 -0700
"000000000000000AAA",ForecastingGroupItem,549,ForecastingGroupItem,,,,ForecastingGroupItem,Forecasting Group Item,Forecasting Group Item,Forecasting Group Items,,false,false,false,false,false,,"9zs",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/9zs/e,,,,ForecastingGroupItem.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.533 -0700
"000000000000000AAA",BrandTemplate,121,BrandTemplate,,,,BrandTemplate,Letterhead,Letterhead,Letterheads,,false,false,false,false,false,,"016",false,false,true,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/016/e,,,,BrandTemplate.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.421 -0700
"000000000000000AAA",ExternalAIModel,497,ExternalAIModel,,,,ExternalAIModel,External AI Model,External AI Model,External AI Models,,false,false,false,false,false,,"0b4",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0b4/e,,,,ExternalAIModel.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.417 -0700
"000000000000000AAA",UserChangeEvent,1379,UserChangeEvent,,,,UserChangeEvent,User Change Event,User Change Event,User Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,UserChangeEvent.005UZ00000BrdXxYAJ,CDC,false,Read,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:37.990 -0700
"000000000000000AAA",SBQQ__SubscriptionConsumptionRate__ChangeEvent,1031,"01I1L0000032xzC.ChangeEvent",,,SBQQ,SubscriptionConsumptionRate__ChangeEvent,Change Event: Subscription Consumption Rate,Change Event: Subscription Consumption Rate,Change Event: Subscription Consumption Rate,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I1L0000032xzC.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.602 -0700
"000000000000000AAA",JCFS__AutoSyncJob__ChangeEvent,663,"01IUZ000000U33h.ChangeEvent",,,JCFS,AutoSyncJob__ChangeEvent,Change Event: AutoSyncJob,Change Event: AutoSyncJob,Change Event: AutoSyncJob,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01IUZ000000U33h.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:34.765 -0700
"000000000000000AAA",ColorDefinition,227,ColorDefinition,,,,ColorDefinition,Color Definition,Color Definition,Color Definitions,,false,false,false,false,false,,"05k",false,false,false,false,false,false,false,false,true,true,true,false,true,false,/{ID},/{ID}/e,/05k/e,,,,ColorDefinition.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.562 -0700
"000000000000000AAA",SBQQ__AttributeValue__c,802,"01I41000002c7hm",2024-10-12 01:17:42.000 -0700,"00541000003NPmqAAG",SBQQ,AttributeValue,Attribute Value,Attribute Value,Attribute Values,SBQQ__AttributeValue__c.SYSTEM,true,true,true,true,true,Deployed,a00,false,false,true,true,false,false,true,true,true,true,true,false,true,false,/{ID},/{ID}/e,/a00/e,/01I41000002c7hm/e,,,"01I41000002c7hm.005UZ00000BrdXxYAJ",SBQQ,true,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.329 -0700
"000000000000000AAA",ARR_Snapshot__ChangeEvent,4,"01I1L000002ylfD.ChangeEvent",,,,ARR_Snapshot__ChangeEvent,Change Event: ARR Snapshot,Change Event: ARR Snapshot,Change Event: ARR Snapshot,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I1L000002ylfD.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:32.318 -0700
"000000000000000AAA",Account_Activity_Plan__History,21,"01I1L000002qPtd.History",,,,Account_Activity_Plan__History,History: Account Activity Plan,History: Account Activity Plan,History: Account Activity Plan,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,"01I1L000002qPtd.History.005UZ00000BrdXxYAJ",System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.335 -0700
"000000000000000AAA",ProfileSkillFeed,1035,ProfileSkillFeed,,,,ProfileSkillFeed,Skill Feed,Skill Feed,Skill Feed,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,ProfileSkillFeed.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.603 -0700
"000000000000000AAA",ProblemChangeEvent,1079,ProblemChangeEvent,,,,ProblemChangeEvent,Problem Change Event,Problem Change Event,Problem Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,ProblemChangeEvent.005UZ00000BrdXxYAJ,CDC,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:36.604 -0700
"000000000000000AAA",FlowOrchestrationEvent,523,FlowOrchestrationEvent,,,,FlowOrchestrationEvent,Orchestration Event,Orchestration Event,Orchestration Events,,false,false,false,false,false,,"0jo",false,false,false,false,false,false,false,false,true,false,false,false,false,false,/{ID},/{ID}/e,/0jo/e,,,,FlowOrchestrationEvent.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.532 -0700
"000000000000000AAA",SBQQ__SubscribedAsset__ChangeEvent,941,"01I41000002c7ih.ChangeEvent",,,SBQQ,SubscribedAsset__ChangeEvent,Change Event: Subscribed Asset,Change Event: Subscribed Asset,Change Event: Subscribed Asset,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I41000002c7ih.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.502 -0700
"000000000000000AAA",SBQQ__FieldMetadata__ChangeEvent,915,"01I41000002c7i5.ChangeEvent",,,SBQQ,FieldMetadata__ChangeEvent,Change Event: Field Metadata,Change Event: Field Metadata,Change Event: Field Metadata,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I41000002c7i5.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.436 -0700
"000000000000000AAA",AccountContactRelationChangeEvent,12,AccountContactRelationChangeEvent,,,,AccountContactRelationChangeEvent,Account Contact Relationship Change Event,Account Contact Relationship Change Event,Account Contact Relationship Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,AccountContactRelationChangeEvent.005UZ00000BrdXxYAJ,CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:32.331 -0700
"000000000000000AAA",EngagementChannelType,450,EngagementChannelType,,,,EngagementChannelType,Engagement Channel Type,Engagement Channel Type,Engagement Channel Types,EngagementChannelType.SYSTEM,true,true,true,true,true,,"0eF",false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/0eF/e,,,,EngagementChannelType.005UZ00000BrdXxYAJ,System,true,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:34.396 -0700
"000000000000000AAA",DuplicateRecordSet,436,DuplicateRecordSet,,,,DuplicateRecordSet,Duplicate Record Set,Duplicate Record Set,Duplicate Record Sets,DuplicateRecordSet.SYSTEM,true,true,true,true,true,,"0GK",false,false,true,true,false,false,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/0GK/e,,,,DuplicateRecordSet.005UZ00000BrdXxYAJ,System,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.343 -0700
"000000000000000AAA",CaseRelatedIssueChangeEvent,187,CaseRelatedIssueChangeEvent,,,,CaseRelatedIssueChangeEvent,Case Related Issue Change Event,Case Related Issue Change Event,Case Related Issue Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,CaseRelatedIssueChangeEvent.005UZ00000BrdXxYAJ,CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:32.477 -0700
"000000000000000AAA",SurveyFeed,1297,SurveyFeed,,,,SurveyFeed,Survey Feed,Survey Feed,Survey Feed,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,SurveyFeed.005UZ00000BrdXxYAJ,System,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:37.971 -0700
"000000000000000AAA",SBQQ__PriceAction__c,840,"01I41000002c7iG",2024-10-12 01:17:42.000 -0700,"00541000003NPmqAAG",SBQQ,PriceAction,Price Action,Price Action,Price Actions,SBQQ__PriceAction__c.SYSTEM,true,true,true,true,true,Deployed,a0c,false,false,true,true,false,false,true,true,true,true,true,false,true,false,/{ID},/{ID}/e,/a0c/e,/01I41000002c7iG/e,Price Action Help,/06641000007WPEQ,"01I41000002c7iG.005UZ00000BrdXxYAJ",SBQQ,true,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.365 -0700
"000000000000000AAA",ProfileSkillEndorsement,1123,ProfileSkillEndorsement,,,,ProfileSkillEndorsement,Endorsement,Endorsement,Endorsements,ProfileSkillEndorsement.SYSTEM,true,true,true,true,true,,"0SE",false,false,true,true,true,true,true,true,true,true,true,true,true,false,/{ID},/{ID}/e,/0SE/e,,,,ProfileSkillEndorsement.005UZ00000BrdXxYAJ,System,true,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.606 -0700
"000000000000000AAA",DataSemanticSearchFeed,392,DataSemanticSearchFeed,,,,DataSemanticSearchFeed,__MISSING LABEL__ PropertyFile - val DataSemanticSearch not found in section StandardFeedLabel,__MISSING LABEL__ PropertyFile - val DataSemanticSearch not found in section StandardFeedLabel,__MISSING LABEL__ PropertyFile - val DataSemanticSearch not found in section StandardFeedLabel,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,DataSemanticSearchFeed.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.879 -0700
"000000000000000AAA",DuplicateRule,437,DuplicateRule,,,,DuplicateRule,Duplicate Rule,Duplicate Rule,Duplicate Rules,,false,false,false,false,false,,"0Bm",false,false,false,true,false,true,false,true,false,false,false,false,true,true,/{ID},/{ID}/e,/0Bm/e,,,,DuplicateRule.005UZ00000BrdXxYAJ,System,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.343 -0700
"000000000000000AAA",DataStream,399,DataStream,,,,DataStream,Data Stream,Data Stream,Data Streams,DataStream.SYSTEM,false,true,true,true,true,,"1ds",false,false,true,true,true,true,true,true,true,true,true,true,true,true,/{ID},/{ID}/e,/1ds/e,,,,DataStream.005UZ00000BrdXxYAJ,System,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.963 -0700
"000000000000000AAA",CaseChangeEvent,179,CaseChangeEvent,,,,CaseChangeEvent,Case Change Event,Case Change Event,Case Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,CaseChangeEvent.005UZ00000BrdXxYAJ,CDC,false,Read,Read,false,false,false,false,,,,,,false,2025-04-14 08:28:32.477 -0700
"000000000000000AAA",ServiceChannel,1234,ServiceChannel,,,,ServiceChannel,Service Channel,Service Channel,Service Channels,,false,false,false,false,false,,"0N9",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0N9/e,,,,ServiceChannel.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.942 -0700
"000000000000000AAA",Learning_com_Sales__Feed,729,"01I41000002ygra.Feed",,,,Learning_com_Sales__Feed,Feed: Learning.com Sales,Feed: Learning.com Sales,Feed: Learning.com Sales,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,"01I41000002ygra.Feed.005UZ00000BrdXxYAJ",System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.866 -0700
"000000000000000AAA",SBQQ__DiscountTier__History,1065,"01I41000002c7i0.History",,,SBQQ,DiscountTier__History,History: Discount Tier,History: Discount Tier,History: Discount Tier,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,"01I41000002c7i0.History.005UZ00000BrdXxYAJ",System,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.604 -0700
"000000000000000AAA",Domain,429,Domain,,,,Domain,Domain,Domain,Domains,,false,false,false,false,false,,"0I4",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0I4/e,,,,Domain.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.342 -0700
"000000000000000AAA",CommSubscriptionChannelTypeFeed,233,CommSubscriptionChannelTypeFeed,,,,CommSubscriptionChannelTypeFeed,Communication Subscription Channel Type Feed,Communication Subscription Channel Type Feed,Communication Subscription Channel Type Feed,,false,false,false,false,false,,"0D5",false,false,true,true,false,false,false,true,false,false,true,false,true,false,/{ID},/{ID}/e,/0D5/e,,,,CommSubscriptionChannelTypeFeed.005UZ00000BrdXxYAJ,System,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:32.574 -0700
"000000000000000AAA",ServiceResourceSkillHistory,1251,ServiceResourceSkillHistory,,,,ServiceResourceSkillHistory,Service Resource Skill History,Service Resource Skill History,Service Resource Skill History,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,ServiceResourceSkillHistory.005UZ00000BrdXxYAJ,System,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:37.950 -0700
"000000000000000AAA",PlatformCachePartitionType,1004,PlatformCachePartitionType,,,,PlatformCachePartitionType,Platform Cache Partition Type,Platform Cache Partition Type,Platform Cache Partition Types,,false,false,false,false,false,,"0Ev",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0Ev/e,,,,PlatformCachePartitionType.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.584 -0700
"000000000000000AAA",Competitor_Profile__History,250,"01I8X000003Bcws.History",,,,Competitor_Profile__History,History: Competitor Profile,History: Competitor Profile,History: Competitor Profile,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,"01I8X000003Bcws.History.005UZ00000BrdXxYAJ",System,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:32.650 -0700
"000000000000000AAA",CampaignHistory,170,CampaignHistory,,,,CampaignHistory,Campaign Field History,Campaign Field History,Campaign Field History,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,CampaignHistory.005UZ00000BrdXxYAJ,System,false,FullAccess,FullAccess,false,false,false,false,,,,,,false,2025-04-14 08:28:32.463 -0700
"000000000000000AAA",LCOM_Organization__c,703,"01IUZ000000NrQL",2024-05-16 23:24:22.000 -0700,"005UZ000002t937YAA",,LCOM_Organization,LCOM Organization,LCOM Organization,LCOM Organizations,LCOM_Organization__c.SYSTEM,true,true,true,true,true,Deployed,a5S,false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/a5S/e,/01IUZ000000NrQL/e,,,"01IUZ000000NrQL.005UZ00000BrdXxYAJ",<local>,true,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:34.848 -0700
"000000000000000AAA",SBQQ__SubscribedQuoteLine__ChangeEvent,927,"01I41000002zuTb.ChangeEvent",,,SBQQ,SubscribedQuoteLine__ChangeEvent,Change Event: Subscribed Quote Line,Change Event: Subscribed Quote Line,Change Event: Subscribed Quote Line,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I41000002zuTb.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:36.468 -0700
"000000000000000AAA",ProblemRelatedItemHistory,960,ProblemRelatedItemHistory,,,,ProblemRelatedItemHistory,Problem Related Item History,Problem Related Item History,Problem Related Item History,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,ProblemRelatedItemHistory.005UZ00000BrdXxYAJ,System,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.540 -0700
"000000000000000AAA",agileed__Course_Account__ChangeEvent,1488,"01I8X0000018Sq9.ChangeEvent",,,agileed,Course_Account__ChangeEvent,Change Event: Course/Account,Change Event: Course/Account,Change Event: Course/Account,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I8X0000018Sq9.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:38.016 -0700
"000000000000000AAA",Vendor_Contract__Share,1413,"01I8X0000018WV4.Share",,,,Vendor_Contract__Share,Share: Vendor Contract,Share: Vendor Contract,Share: Vendor Contract,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,"01I8X0000018WV4.Share.005UZ00000BrdXxYAJ",System,false,ReadWrite,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:38.001 -0700
"000000000000000AAA",LiveChatTranscript,759,LiveChatTranscript,,,,LiveChatTranscript,Chat Transcript,Chat Transcript,Chat Transcripts,LiveChatTranscript.SYSTEM,true,true,true,false,true,,"570",false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/570/e,,,,LiveChatTranscript.005UZ00000BrdXxYAJ,System,true,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:34.927 -0700
"000000000000000AAA",DataUseLegalBasisShare,409,DataUseLegalBasisShare,,,,DataUseLegalBasisShare,Data Use Legal Basis Share,Data Use Legal Basis Share,Data Use Legal Basis Share,,false,false,false,false,false,,"02c",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/02c/e,,,,DataUseLegalBasisShare.005UZ00000BrdXxYAJ,System,false,Private,Private,false,false,false,false,,,,,,false,2025-04-14 08:28:34.328 -0700
"000000000000000AAA",DataSemanticSearchHistory,393,DataSemanticSearchHistory,,,,DataSemanticSearchHistory,__MISSING LABEL__ PropertyFile - val DataSemanticSearch not found in section StandardHistoryLabel,__MISSING LABEL__ PropertyFile - val DataSemanticSearch not found in section StandardHistoryLabel,__MISSING LABEL__ PropertyFile - val DataSemanticSearch not found in section StandardHistoryLabel,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,DataSemanticSearchHistory.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.879 -0700
"000000000000000AAA",BriefcaseAssignment,124,BriefcaseAssignment,,,,BriefcaseAssignment,Briefcase Assignment,Briefcase Assignment,Briefcase Assignments,,false,false,false,false,false,,"5LH",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/5LH/e,,,,BriefcaseAssignment.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.421 -0700
"000000000000000AAA",IntegrationProviderDef,662,IntegrationProviderDef,,,,IntegrationProviderDef,Integration Provider Definition,Integration Provider Definition,Integration Provider Definitions,IntegrationProviderDef.SYSTEM,false,false,false,false,true,,"0z2",false,false,false,true,false,false,false,true,true,true,true,false,true,true,/{ID},/{ID}/e,/0z2/e,,,,IntegrationProviderDef.005UZ00000BrdXxYAJ,System,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:34.765 -0700
"000000000000000AAA",ContactChangeEvent,266,ContactChangeEvent,,,,ContactChangeEvent,Contact Change Event,Contact Change Event,Contact Change Event,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,ContactChangeEvent.005UZ00000BrdXxYAJ,CDC,false,Read,Read,false,false,false,false,,,,,,false,2025-04-14 08:28:32.665 -0700
"000000000000000AAA",SiteHistory,1263,SiteHistory,,,,SiteHistory,Site History,Site History,Site History,,false,false,false,false,false,,"017",false,false,true,true,false,false,false,true,true,false,true,false,true,false,/{ID},/{ID}/e,/017/e,,,,SiteHistory.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.951 -0700
"000000000000000AAA",ContractStatus,320,ContractStatus,,,,ContractStatus,Contract Status Value,Contract Status Value,Contract Status Value,,false,false,false,false,false,,,false,false,false,true,false,false,false,true,false,false,false,false,true,false,/{ID},/{ID}/e,/null/e,,,,ContractStatus.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.722 -0700
"000000000000000AAA",DataAssetPromotionRequest,362,DataAssetPromotionRequest,,,,DataAssetPromotionRequest,Data Asset Promotion Request,Data Asset Promotion Request,Data Asset Promotion Requests,,false,false,false,false,false,,"1NE",false,false,false,true,false,false,false,true,true,true,true,false,true,true,/{ID},/{ID}/e,/1NE/e,,,,DataAssetPromotionRequest.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:32.878 -0700
"000000000000000AAA",UserConfigTransferButton,1380,UserConfigTransferButton,,,,UserConfigTransferButton,UserConfigTransferButton,UserConfigTransferButton,UserConfigTransferButtons,,false,false,false,false,false,,"0KB",false,false,false,true,false,false,false,true,true,true,true,false,true,false,/{ID},/{ID}/e,/0KB/e,,,,UserConfigTransferButton.005UZ00000BrdXxYAJ,System,false,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.990 -0700
"000000000000000AAA",School_License__c,1221,"01I41000002T2bi",2018-04-23 12:19:08.000 -0700,"00541000003jYZXAA2",,School_License,School License,School License,School Licenses,School_License__c.SYSTEM,true,true,true,true,true,Deployed,a1e,false,false,true,true,true,true,true,true,true,true,true,false,true,true,/{ID},/{ID}/e,/a1e/e,/01I41000002T2bi/e,,,"01I41000002T2bi.005UZ00000BrdXxYAJ",<local>,true,ReadWrite,ReadWrite,false,false,false,false,,,,,,false,2025-04-14 08:28:37.933 -0700
"000000000000000AAA",SBQQ__QuoteLineConsumptionSchedule__ChangeEvent,1198,"01I1L0000032xzB.ChangeEvent",,,SBQQ,QuoteLineConsumptionSchedule__ChangeEvent,Change Event: Quote Line Consumption Schedule,Change Event: Quote Line Consumption Schedule,Change Event: Quote Line Consumption Schedule,,false,true,false,false,false,,"1CE",false,false,false,true,false,false,true,false,true,true,true,false,false,false,/{ID},/{ID}/e,/1CE/e,,,,"01I1L0000032xzB.ChangeEvent.005UZ00000BrdXxYAJ",CDC,false,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:36.618 -0700
"000000000000000AAA",SBQQ__WebQuoteLine__c,1208,"01I41000002c7iq",2024-10-12 01:17:42.000 -0700,"00541000003NPmqAAG",SBQQ,WebQuoteLine,Web Quote Line,Web Quote Line,Web Quote Lines,SBQQ__WebQuoteLine__c.SYSTEM,true,true,true,true,true,Deployed,a1C,false,false,true,true,false,false,true,true,true,true,true,false,true,false,/{ID},/{ID}/e,/a1C/e,/01I41000002c7iq/e,,,"01I41000002c7iq.005UZ00000BrdXxYAJ",SBQQ,true,ControlledByParent,ControlledByParent,false,false,false,false,,,,,,false,2025-04-14 08:28:37.918 -0700
